customer_id,join_date,plan,country,industry,monthly_revenue,monthly_logins,features_used,data_usage_gb,support_tickets,avg_response_time_hours,satisfaction_score,payment_method,late_payments,churned,churn_date,churn_score
CUST_005588,2023-07-25 00:47:41.684142,Basic,US,Healthcare,32.0,16,10,30.53,3,2.3,5.3,Bank Transfer,0,0,,-2.26
CUST_005589,2023-12-13 00:47:41.684142,Premium,US,Retail,68.21,20,14,54.56,1,81.2,9.2,Credit Card,1,0,,-2.37
CUST_005590,2022-12-27 00:47:41.684142,Basic,France,Manufacturing,34.97,17,3,95.6,1,42.7,7.8,Credit Card,1,0,,1.66
CUST_005591,2024-08-11 00:47:41.684142,Basic,Germany,Finance,24.74,12,4,4.97,3,21.2,7.0,Credit Card,1,0,,-0.1
CUST_005592,2024-08-22 00:47:41.684142,Enterprise,US,Retail,152.06,23,6,80.16,0,2.9,8.7,Credit Card,1,0,,-1.3
CUST_005593,2023-12-11 00:47:41.684142,Premium,US,Healthcare,49.35,12,8,21.44,1,22.8,8.4,Bank Transfer,3,0,,-0.68
CUST_005594,2024-07-09 00:47:41.684142,Premium,US,Finance,82.3,12,7,16.88,4,18.9,7.3,Credit Card,0,0,,-1.01
CUST_005595,2024-07-23 00:47:41.684142,Basic,Australia,Healthcare,30.66,14,12,72.24,3,52.2,6.3,Credit Card,0,0,,-0.71
CUST_005596,2024-09-06 00:47:41.684142,Premium,Canada,Technology,73.14,17,9,100.48,2,6.8,7.0,Credit Card,0,0,,1.49
CUST_005597,2024-08-21 00:47:41.684142,Premium,US,Technology,82.83,20,6,68.04,4,37.7,7.0,PayPal,0,0,,-1.14
CUST_005598,2024-03-17 00:47:41.684142,Premium,US,Finance,81.76,22,3,9.22,3,28.1,7.5,Credit Card,0,1,2024-06-14 00:47:41.684142,3.22
CUST_005599,2025-04-24 00:47:41.684142,Basic,France,Technology,20.66,9,4,19.76,1,1.7,5.0,Credit Card,2,0,,0.45
CUST_005600,2023-10-08 00:47:41.684142,Basic,US,Healthcare,29.01,18,3,42.48,1,27.5,6.6,Credit Card,0,0,,-0.59
CUST_005601,2024-10-31 00:47:41.684142,Enterprise,Canada,Finance,215.07,17,10,21.53,1,2.1,8.2,Credit Card,0,0,,-2.41
CUST_005602,2023-01-27 00:47:41.684142,Premium,US,Technology,82.93,19,14,4.48,0,0.1,6.1,Credit Card,0,0,,1.68
CUST_005603,2024-01-31 00:47:41.684142,Premium,UK,Manufacturing,62.58,17,3,19.06,0,16.3,9.2,Credit Card,1,0,,-0.22
CUST_005604,2023-06-21 00:47:41.684142,Basic,US,Retail,32.86,16,6,43.66,2,11.0,7.7,Bank Transfer,0,0,,0.14
CUST_005605,2024-07-05 00:47:41.684142,Basic,Canada,Technology,28.65,7,13,19.84,2,28.8,6.5,Credit Card,0,0,,-2.65
CUST_005606,2024-05-23 00:47:41.684142,Basic,US,Technology,30.45,24,9,58.56,2,3.0,6.2,Credit Card,1,0,,-0.14
CUST_005607,2025-05-07 00:47:41.684142,Starter,Germany,Manufacturing,10.71,27,8,35.69,5,18.1,7.1,PayPal,1,0,,-3.65
CUST_005608,2023-10-07 00:47:41.684142,Premium,US,Technology,59.85,14,6,3.4,2,4.5,9.6,Credit Card,1,0,,-0.09
CUST_005609,2023-08-13 00:47:41.684142,Basic,Australia,Technology,32.2,13,7,24.73,0,6.4,6.9,Bank Transfer,0,0,,-0.91
CUST_005610,2024-09-18 00:47:41.684142,Enterprise,Canada,Healthcare,159.79,18,6,39.42,0,21.6,9.7,Credit Card,0,0,,-2.74
CUST_005611,2023-06-15 00:47:41.684142,Basic,Germany,Finance,27.85,15,12,41.23,2,46.9,10.0,Credit Card,1,0,,-3.87
CUST_005612,2023-01-11 00:47:41.692006,Basic,US,Technology,24.75,13,12,20.5,3,0.4,9.5,Credit Card,0,0,,-3.1
CUST_005613,2024-08-19 00:47:41.692006,Enterprise,US,Healthcare,225.91,6,3,28.36,4,75.8,6.8,Credit Card,0,0,,-0.34
CUST_005614,2023-11-08 00:47:41.692006,Premium,US,Technology,70.57,26,13,26.64,4,25.0,5.3,Credit Card,1,0,,-1.8
CUST_005615,2024-11-11 00:47:41.692370,Basic,US,Education,37.68,7,14,207.42,4,36.7,8.6,Credit Card,0,0,,-4.69
CUST_005616,2025-05-27 00:47:41.693102,Basic,Canada,Healthcare,35.13,17,13,122.88,3,38.4,8.3,Credit Card,0,0,,-0.72
CUST_005617,2023-04-11 00:47:41.693102,Basic,UK,Finance,26.09,10,9,27.34,0,26.4,7.4,Credit Card,1,0,,0.07
CUST_005618,2022-09-29 00:47:41.693102,Basic,US,Finance,16.76,3,11,39.26,3,10.2,6.8,Credit Card,0,1,2023-01-11 00:47:41.693102,2.92
CUST_005619,2022-12-22 00:47:41.693102,Premium,UK,Healthcare,66.41,23,5,58.22,0,22.3,8.8,Bank Transfer,0,0,,-2.54
CUST_005620,2023-10-01 00:47:41.693102,Enterprise,UK,Technology,270.73,16,6,102.61,3,29.1,5.0,Credit Card,1,1,2024-01-18 00:47:41.693102,3.21
CUST_005621,2025-07-09 00:47:41.693102,Basic,Japan,Retail,26.65,21,9,29.68,1,12.6,8.0,Credit Card,1,0,,0.29
CUST_005622,2022-09-12 00:47:41.693102,Premium,US,Education,78.29,24,6,69.13,3,46.6,7.7,PayPal,0,0,,0.2
CUST_005623,2023-09-08 00:47:41.693102,Basic,France,Technology,19.91,16,13,74.79,4,2.3,9.5,Credit Card,1,0,,-3.93
CUST_005624,2023-11-20 00:47:41.693102,Basic,US,Healthcare,43.35,19,6,45.07,2,11.2,8.3,Credit Card,0,0,,-2.93
CUST_005625,2022-11-20 00:47:41.693102,Starter,Japan,Finance,8.18,11,8,85.17,3,37.1,7.1,Credit Card,0,0,,-0.23
CUST_005626,2023-12-02 00:47:41.693102,Basic,UK,Retail,37.61,13,4,59.14,1,13.2,9.3,Credit Card,1,0,,-2.6
CUST_005627,2024-09-19 00:47:41.693102,Enterprise,US,Technology,175.7,7,13,4.31,3,19.7,8.0,Credit Card,2,0,,-2.63
CUST_005628,2023-01-24 00:47:41.693102,Enterprise,US,Retail,163.56,11,14,8.95,2,11.0,8.6,Credit Card,1,0,,-2.69
CUST_005629,2023-08-24 00:47:41.693102,Enterprise,UK,Retail,185.53,8,13,1.63,0,13.4,5.9,Credit Card,0,0,,-2.14
CUST_005630,2024-11-29 00:47:41.693102,Basic,Australia,Education,23.21,25,5,8.29,2,15.8,9.6,Credit Card,1,0,,-3.81
CUST_005631,2022-11-10 00:47:41.693102,Premium,US,Healthcare,79.65,17,6,13.33,3,13.2,6.9,PayPal,0,0,,-1.17
CUST_005632,2025-04-26 00:47:41.693102,Basic,Japan,Finance,24.69,17,3,66.69,2,104.1,5.5,Credit Card,1,0,,-1.75
CUST_005633,2024-10-05 00:47:41.693102,Premium,US,Education,90.22,15,8,56.04,2,23.2,7.5,Credit Card,2,0,,-1.92
CUST_005634,2024-11-20 00:47:41.693102,Basic,UK,Technology,23.81,19,6,1.54,5,18.5,9.3,Credit Card,1,0,,-0.72
CUST_005635,2023-10-26 00:47:41.693102,Basic,Canada,Finance,35.16,17,4,9.21,4,5.6,7.3,Credit Card,0,1,2023-12-07 00:47:41.693102,2.17
CUST_005636,2023-04-17 00:47:41.693102,Premium,US,Finance,107.89,12,5,1.17,1,2.1,9.3,Credit Card,0,0,,-0.03
CUST_005637,2024-04-22 00:47:41.693102,Premium,US,Technology,66.71,15,10,93.5,3,2.6,7.6,Credit Card,0,0,,-0.52
CUST_005638,2023-01-16 00:47:41.693102,Starter,US,Retail,7.78,13,7,43.63,8,8.5,10.0,Credit Card,2,0,,0.71
CUST_005639,2023-07-17 00:47:41.693102,Premium,US,Retail,99.88,16,10,11.7,0,52.8,10.0,Credit Card,0,0,,-0.78
CUST_005640,2025-01-09 00:47:41.693102,Basic,US,Technology,31.56,14,5,161.98,2,3.6,7.0,Credit Card,0,0,,0.61
CUST_005641,2023-09-18 00:47:41.693102,Basic,Canada,Finance,27.61,14,10,15.27,1,29.3,6.5,Credit Card,0,1,2023-11-15 00:47:41.693102,2.22
CUST_005642,2024-06-13 00:47:41.693102,Enterprise,UK,Retail,192.68,7,4,27.28,2,0.9,7.1,PayPal,0,0,,1.23
CUST_005643,2024-04-19 00:47:41.693102,Starter,US,Retail,9.77,3,9,21.54,1,65.8,7.5,Credit Card,0,1,2024-10-08 00:47:41.693102,3.13
CUST_005644,2024-06-12 00:47:41.693102,Basic,US,Healthcare,28.43,8,5,28.09,2,80.2,9.3,PayPal,1,0,,-1.74
CUST_005645,2025-06-01 00:47:41.693102,Premium,UK,Finance,76.45,13,11,6.57,3,6.5,5.1,Credit Card,0,0,,0.47
CUST_005646,2025-01-27 00:47:41.693102,Premium,US,Healthcare,66.01,17,8,0.54,1,14.9,8.0,Credit Card,1,0,,0.62
CUST_005647,2023-01-17 00:47:41.693102,Enterprise,US,Finance,224.16,13,3,14.4,2,12.6,8.9,Credit Card,2,0,,-0.95
CUST_005648,2025-01-20 00:47:41.700357,Basic,UK,Healthcare,36.11,10,10,18.26,2,14.0,10.0,Bank Transfer,0,0,,-3.09
CUST_005649,2022-09-03 00:47:41.700671,Basic,Australia,Healthcare,19.36,10,4,27.28,1,15.9,7.3,Credit Card,0,0,,-0.13
CUST_005650,2023-05-02 00:47:41.700671,Basic,US,Technology,29.46,5,14,66.79,3,1.9,3.9,Credit Card,2,0,,0.79
CUST_005651,2024-06-14 00:47:41.700671,Basic,US,Finance,30.04,7,7,77.7,2,38.4,4.1,Bank Transfer,1,1,2025-03-22 00:47:41.700671,3.93
CUST_005652,2023-10-06 00:47:41.700671,Basic,Australia,Healthcare,20.94,20,8,129.93,4,10.4,7.2,Bank Transfer,0,0,,0.19
CUST_005653,2022-09-04 00:47:41.700671,Premium,US,Technology,85.08,14,14,43.84,2,8.8,7.6,Credit Card,0,0,,-0.52
CUST_005654,2025-03-25 00:47:41.700671,Basic,US,Retail,24.5,9,5,8.92,2,4.2,6.6,Credit Card,1,0,,1.42
CUST_005655,2023-07-09 00:47:41.700671,Premium,Japan,Manufacturing,75.79,0,14,16.59,4,6.5,6.9,PayPal,0,0,,0.92
CUST_005656,2023-04-25 00:47:41.700671,Premium,France,Finance,119.8,18,12,0.79,4,6.8,7.0,PayPal,0,0,,-0.38
CUST_005657,2024-09-18 00:47:41.700671,Basic,US,Technology,23.15,12,11,183.35,1,15.5,5.7,Credit Card,2,0,,-1.93
CUST_005658,2023-02-23 00:47:41.700671,Basic,US,Education,31.91,19,11,19.48,1,15.7,8.9,Bank Transfer,1,0,,-3.56
CUST_005659,2023-06-21 00:47:41.700671,Premium,UK,Technology,56.62,7,14,31.19,3,24.2,4.5,Credit Card,0,1,2024-02-03 00:47:41.700671,3.31
CUST_005660,2023-06-15 00:47:41.700671,Basic,US,Education,27.8,22,3,94.05,2,13.6,9.8,Bank Transfer,1,0,,-3.26
CUST_005661,2025-06-23 00:47:41.700671,Basic,US,Technology,20.78,22,3,1.66,2,17.9,8.1,Credit Card,0,0,,-1.69
CUST_005662,2023-12-13 00:47:41.700671,Premium,Australia,Technology,81.02,17,3,27.55,1,47.0,8.6,Credit Card,0,0,,-0.89
CUST_005663,2023-08-11 00:47:41.700671,Premium,US,Retail,93.0,20,5,17.64,0,0.5,7.1,Credit Card,0,0,,0.75
CUST_005664,2023-07-29 00:47:41.700671,Starter,Australia,Education,6.44,14,14,7.93,0,4.4,8.1,Credit Card,0,0,,-2.05
CUST_005665,2023-10-26 00:47:41.700671,Starter,Canada,Healthcare,8.84,16,9,51.9,1,5.7,6.3,Credit Card,0,0,,1.37
CUST_005666,2023-01-17 00:47:41.700671,Enterprise,US,Technology,248.9,5,14,30.05,2,8.7,10.0,Credit Card,1,0,,-2.24
CUST_005667,2025-01-19 00:47:41.700671,Basic,US,Healthcare,37.9,26,8,4.8,0,1.1,8.0,Bank Transfer,0,0,,-0.53
CUST_005668,2024-05-02 00:47:41.700671,Enterprise,UK,Technology,171.98,14,5,25.44,3,14.0,9.1,Credit Card,0,0,,-2.37
CUST_005669,2023-01-20 00:47:41.700671,Premium,Germany,Finance,84.19,5,4,13.87,1,26.3,7.7,Credit Card,0,0,,0.53
CUST_005670,2023-03-19 00:47:41.700671,Basic,Japan,Retail,43.16,14,4,91.46,3,15.1,9.1,Bank Transfer,1,0,,-2.7
CUST_005671,2023-01-23 00:47:41.700671,Premium,US,Technology,92.0,13,4,104.24,1,11.1,6.8,Bank Transfer,0,0,,-0.1
CUST_005672,2023-12-04 00:47:41.700671,Enterprise,UK,Manufacturing,174.44,5,8,20.77,2,28.2,6.8,Credit Card,1,0,,-0.17
CUST_005673,2024-08-16 00:47:41.700671,Premium,Australia,Technology,85.31,20,3,36.53,2,4.7,7.0,Credit Card,1,0,,-0.34
CUST_005674,2023-03-02 00:47:41.700671,Basic,US,Manufacturing,29.16,18,5,4.96,1,5.6,6.4,Credit Card,2,0,,-0.38
CUST_005675,2023-03-22 00:47:41.700671,Starter,US,Technology,9.18,19,10,49.7,0,27.8,5.4,Credit Card,0,0,,0.74
CUST_005676,2024-10-05 00:47:41.700671,Basic,US,Education,33.77,14,4,21.62,1,4.7,7.5,Credit Card,0,0,,0.0
CUST_005677,2025-01-22 00:47:41.700671,Premium,Australia,Finance,68.95,14,14,51.8,3,40.6,10.0,Credit Card,1,0,,-2.81
CUST_005678,2024-09-26 00:47:41.700671,Basic,US,Education,18.79,0,10,6.24,3,15.2,9.5,Bank Transfer,0,1,2025-02-09 00:47:41.700671,2.18
CUST_005679,2023-11-04 00:47:41.700671,Enterprise,Germany,Retail,246.52,23,3,6.51,2,2.5,7.7,Credit Card,0,0,,1.1
CUST_005680,2022-11-18 00:47:41.700671,Premium,Australia,Healthcare,116.55,18,6,55.44,4,0.1,6.8,Bank Transfer,1,0,,-0.81
CUST_005681,2023-08-31 00:47:41.700671,Basic,UK,Technology,35.63,7,3,24.76,3,0.8,9.1,Bank Transfer,3,0,,0.33
CUST_005682,2025-03-04 00:47:41.700671,Enterprise,US,Healthcare,164.1,10,13,24.53,0,42.5,7.3,Credit Card,0,0,,-1.96
CUST_005683,2023-06-09 00:47:41.700671,Premium,US,Healthcare,115.18,19,5,19.13,1,107.8,5.8,Credit Card,0,0,,-0.34
CUST_005684,2025-01-17 00:47:41.700671,Starter,Australia,Technology,12.59,11,7,68.39,2,43.8,9.4,Credit Card,3,0,,-1.26
CUST_005685,2025-07-04 00:47:41.700671,Basic,US,Technology,22.85,25,10,89.0,0,60.1,5.4,PayPal,0,0,,-2.6
CUST_005686,2023-04-01 00:47:41.700671,Basic,France,Healthcare,28.63,14,3,11.94,3,52.2,6.5,Bank Transfer,2,0,,1.5
CUST_005687,2024-01-05 00:47:41.700671,Premium,US,Technology,81.45,13,10,142.66,2,9.2,6.3,Credit Card,2,0,,-0.76
CUST_005688,2023-03-22 00:47:41.700671,Premium,US,Retail,74.08,16,5,6.87,0,35.0,7.8,Bank Transfer,0,0,,-0.01
CUST_005689,2024-07-24 00:47:41.700671,Basic,Australia,Technology,30.08,12,7,22.7,1,11.9,6.8,Credit Card,0,0,,1.54
CUST_005690,2022-12-14 00:47:41.700671,Starter,US,Finance,9.63,31,3,15.75,1,33.4,7.9,Credit Card,0,0,,-3.05
CUST_005691,2024-10-10 00:47:41.700671,Basic,Germany,Retail,26.66,5,14,26.64,2,97.1,7.8,Credit Card,1,0,,-1.18
CUST_005692,2024-06-04 00:47:41.700671,Premium,UK,Technology,76.96,19,14,122.95,0,28.9,7.5,Credit Card,0,0,,-2.73
CUST_005693,2024-07-02 00:47:41.700671,Enterprise,US,Healthcare,171.5,18,9,44.67,1,31.4,7.4,Credit Card,1,0,,-1.73
CUST_005694,2023-05-28 00:47:41.708566,Premium,US,Healthcare,90.89,15,9,158.53,3,10.9,9.2,Credit Card,1,0,,-1.81
CUST_005695,2023-12-03 00:47:41.708566,Basic,US,Technology,27.18,19,10,25.62,5,15.6,6.7,Credit Card,3,1,2024-10-11 00:47:41.708566,2.13
CUST_005696,2022-10-17 00:47:41.708566,Enterprise,Canada,Technology,150.06,13,5,147.31,1,13.9,7.6,Credit Card,0,0,,1.68
CUST_005697,2025-04-22 00:47:41.708566,Basic,UK,Technology,23.86,5,12,36.48,4,17.3,5.4,Credit Card,1,0,,0.17
CUST_005698,2023-11-07 00:47:41.708566,Premium,US,Technology,109.9,20,5,50.23,5,39.1,8.9,Credit Card,0,0,,-2.79
CUST_005699,2023-11-03 00:47:41.709776,Basic,Canada,Education,28.87,11,11,24.21,1,34.6,3.8,Credit Card,0,0,,1.56
CUST_005700,2022-10-10 00:47:41.709776,Enterprise,US,Technology,175.03,9,8,42.63,5,45.7,10.0,Credit Card,0,0,,-2.34
CUST_005701,2022-12-11 00:47:41.709776,Basic,US,Finance,37.16,13,6,52.82,0,17.7,6.8,Credit Card,1,0,,0.24
CUST_005702,2024-04-14 00:47:41.709776,Basic,Canada,Retail,20.7,20,14,5.69,0,4.3,8.1,Credit Card,0,0,,0.33
CUST_005703,2025-05-24 00:47:41.709776,Enterprise,Canada,Technology,207.49,4,5,12.8,1,53.7,7.9,Bank Transfer,0,1,2025-06-24 00:47:41.709776,2.8
CUST_005704,2024-09-05 00:47:41.709776,Enterprise,Japan,Technology,253.41,14,4,20.85,0,8.1,5.3,Credit Card,1,0,,0.42
CUST_005705,2024-01-27 00:47:41.709776,Enterprise,Canada,Healthcare,130.29,19,10,53.38,2,4.2,9.4,Bank Transfer,1,0,,-4.15
CUST_005706,2023-11-11 00:47:41.709776,Enterprise,Japan,Retail,174.9,7,8,139.22,1,118.0,8.3,Credit Card,1,0,,-2.45
CUST_005707,2022-11-23 00:47:41.709776,Basic,UK,Technology,20.13,7,8,26.33,1,35.8,9.0,Credit Card,1,0,,-3.18
CUST_005708,2024-11-05 00:47:41.709776,Premium,Canada,Finance,92.65,15,4,13.07,0,31.6,5.4,PayPal,0,0,,1.2
CUST_005709,2023-12-06 00:47:41.709776,Enterprise,US,Technology,142.51,19,8,2.12,1,3.8,7.5,Bank Transfer,0,0,,0.6
CUST_005710,2023-03-16 00:47:41.709776,Enterprise,UK,Technology,190.16,21,3,23.3,0,53.7,7.5,Bank Transfer,1,0,,0.04
CUST_005711,2024-07-15 00:47:41.709776,Enterprise,Germany,Finance,181.91,18,9,58.92,1,33.0,6.6,Credit Card,1,0,,-0.81
CUST_005712,2022-10-14 00:47:41.709776,Basic,US,Technology,24.22,13,7,13.97,0,12.3,7.9,Credit Card,1,0,,0.35
CUST_005713,2024-03-03 00:47:41.709776,Basic,US,Finance,22.29,20,9,146.79,2,24.7,7.8,Credit Card,0,0,,1.21
CUST_005714,2025-05-20 00:47:41.709776,Basic,US,Technology,21.65,20,8,76.17,1,37.4,7.2,Credit Card,0,0,,1.55
CUST_005715,2024-11-15 00:47:41.709776,Premium,US,Healthcare,79.21,24,12,28.35,0,1.8,10.0,Bank Transfer,0,0,,-3.88
CUST_005716,2023-12-28 00:47:41.709776,Premium,UK,Retail,79.0,20,14,15.06,2,15.9,6.4,PayPal,2,0,,-1.54
CUST_005717,2022-10-12 00:47:41.709776,Enterprise,UK,Retail,205.33,15,10,51.43,1,17.0,9.2,Credit Card,0,0,,-1.37
CUST_005718,2025-03-03 00:47:41.709776,Premium,Australia,Finance,77.36,18,3,30.84,2,16.0,7.8,Credit Card,0,0,,0.21
CUST_005719,2023-07-08 00:47:41.709776,Premium,UK,Finance,65.34,20,9,68.79,3,18.9,8.8,Credit Card,1,0,,-1.46
CUST_005720,2022-11-06 00:47:41.709776,Premium,US,Technology,62.62,20,13,10.24,0,36.2,9.1,Credit Card,0,0,,-3.15
CUST_005721,2023-02-05 00:47:41.709776,Basic,UK,Healthcare,19.59,16,6,18.77,3,92.5,7.7,Credit Card,0,0,,-0.01
CUST_005722,2024-02-05 00:47:41.709776,Basic,US,Finance,31.69,7,14,13.99,4,32.5,7.6,Credit Card,0,0,,-0.32
CUST_005723,2022-11-16 00:47:41.709776,Basic,UK,Education,36.74,14,3,27.14,3,0.7,9.0,Bank Transfer,0,0,,-1.24
CUST_005724,2024-11-15 00:47:41.709776,Premium,US,Retail,101.74,8,7,35.66,4,26.5,7.0,PayPal,1,0,,0.88
CUST_005725,2023-06-14 00:47:41.709776,Basic,Germany,Technology,26.74,10,9,2.35,4,122.3,6.3,Credit Card,1,0,,-0.24
CUST_005726,2022-09-02 00:47:41.709776,Premium,Germany,Finance,71.64,11,4,17.71,1,0.8,6.9,Credit Card,0,0,,-2.8
CUST_005727,2025-06-12 00:47:41.709776,Basic,US,Healthcare,39.29,15,11,134.3,2,29.2,7.8,PayPal,0,0,,0.03
CUST_005728,2024-02-02 00:47:41.709776,Premium,US,Technology,75.82,16,9,15.19,2,4.8,7.5,Credit Card,0,0,,0.56
CUST_005729,2024-08-18 00:47:41.709776,Starter,US,Education,11.96,14,6,74.85,2,122.8,6.9,Credit Card,1,0,,-0.26
CUST_005730,2025-03-20 00:47:41.709776,Enterprise,US,Finance,238.89,17,4,13.74,2,5.7,5.2,Credit Card,0,0,,1.02
CUST_005731,2024-09-21 00:47:41.709776,Starter,US,Technology,8.6,20,6,105.55,2,7.0,6.8,Credit Card,3,1,2025-04-02 00:47:41.709776,2.17
CUST_005732,2022-12-16 00:47:41.709776,Premium,Canada,Finance,86.08,20,14,26.72,1,38.0,7.8,Credit Card,1,0,,-2.38
CUST_005733,2024-10-13 00:47:41.709776,Premium,Germany,Retail,63.01,1,9,68.75,3,4.6,8.4,Credit Card,0,0,,0.92
CUST_005734,2023-07-17 00:47:41.709776,Basic,Australia,Education,28.94,21,6,63.26,2,6.5,6.6,Credit Card,0,0,,-1.02
CUST_005735,2024-08-17 00:47:41.717160,Enterprise,UK,Education,261.76,17,13,104.91,2,46.5,8.0,Bank Transfer,1,0,,-3.79
CUST_005736,2025-03-31 00:47:41.717160,Starter,US,Education,8.46,6,13,13.55,4,44.1,10.0,Bank Transfer,0,0,,-3.57
CUST_005737,2024-01-06 00:47:41.717160,Premium,US,Finance,57.77,15,3,39.67,3,1.7,7.3,Credit Card,2,0,,0.8
CUST_005738,2023-07-09 00:47:41.717160,Premium,France,Technology,97.42,20,13,4.97,3,28.8,6.3,Credit Card,1,0,,-0.5
CUST_005739,2023-03-11 00:47:41.717160,Basic,France,Finance,33.11,0,5,118.82,2,91.3,8.6,Bank Transfer,0,1,2024-02-29 00:47:41.717160,2.23
CUST_005740,2023-07-19 00:47:41.717160,Basic,US,Finance,34.19,15,7,6.89,0,26.5,10.0,PayPal,1,0,,-2.92
CUST_005741,2025-04-09 00:47:41.717160,Enterprise,Japan,Technology,187.76,21,8,69.22,4,79.1,7.7,Credit Card,0,0,,1.19
CUST_005742,2023-12-02 00:47:41.717160,Basic,US,Technology,25.56,19,8,28.04,3,0.4,6.3,Credit Card,0,0,,-0.65
CUST_005743,2023-11-28 00:47:41.717160,Basic,UK,Manufacturing,22.07,18,6,45.55,4,21.2,5.2,Credit Card,0,0,,-0.25
CUST_005744,2025-02-10 00:47:41.717160,Enterprise,Australia,Healthcare,137.64,10,4,104.22,1,9.3,9.1,PayPal,1,0,,-3.84
CUST_005745,2022-08-30 00:47:41.717160,Basic,Germany,Finance,30.2,16,7,37.04,0,65.5,4.6,PayPal,0,1,2023-01-06 00:47:41.717160,4.29
CUST_005746,2024-07-07 00:47:41.717160,Basic,Canada,Retail,27.92,8,3,0.43,3,30.9,7.4,Credit Card,0,0,,-0.8
CUST_005747,2025-01-05 00:47:41.717160,Starter,UK,Technology,8.36,10,11,22.32,1,2.9,7.4,PayPal,1,0,,0.13
CUST_005748,2024-08-09 00:47:41.717160,Basic,US,Technology,28.08,26,12,166.39,0,11.5,8.2,Bank Transfer,1,0,,-5.07
CUST_005749,2023-09-26 00:47:41.717160,Basic,Japan,Healthcare,23.4,19,6,206.15,3,57.8,5.3,Credit Card,0,0,,-0.12
CUST_005750,2023-10-09 00:47:41.717160,Premium,France,Finance,87.41,13,9,62.5,2,13.8,8.8,Credit Card,1,0,,-2.2
CUST_005751,2023-11-09 00:47:41.717160,Premium,US,Finance,75.0,7,6,49.34,1,29.7,6.5,Credit Card,0,0,,-1.76
CUST_005752,2024-01-09 00:47:41.717160,Premium,UK,Healthcare,93.86,13,8,13.19,4,60.3,7.2,Credit Card,0,0,,0.66
CUST_005753,2023-07-06 00:47:41.717160,Premium,US,Healthcare,54.38,10,7,5.44,2,107.1,7.9,Credit Card,1,0,,0.51
CUST_005754,2025-01-02 00:47:41.717160,Enterprise,UK,Healthcare,196.89,18,5,41.83,0,30.4,8.3,Bank Transfer,0,0,,-1.31
CUST_005755,2023-07-28 00:47:41.717160,Premium,Canada,Education,73.81,11,14,25.59,2,48.8,6.7,Credit Card,0,0,,-0.99
CUST_005756,2024-09-26 00:47:41.717160,Basic,US,Retail,10.29,8,13,40.73,2,15.2,5.3,Credit Card,1,0,,-0.14
CUST_005757,2025-06-21 00:47:41.717160,Basic,US,Finance,32.81,16,10,13.38,2,16.9,7.7,Credit Card,0,0,,0.63
CUST_005758,2024-10-10 00:47:41.717160,Enterprise,US,Technology,253.3,13,4,44.49,0,3.9,7.0,Credit Card,0,0,,1.42
CUST_005759,2022-08-21 00:47:41.717160,Premium,US,Finance,88.27,19,13,22.27,1,58.0,9.1,Credit Card,0,0,,-2.49
CUST_005760,2023-12-19 00:47:41.717160,Basic,US,Healthcare,29.86,10,13,24.73,1,7.9,6.5,Credit Card,0,0,,0.63
CUST_005761,2023-06-15 00:47:41.717160,Premium,US,Finance,47.33,14,13,92.97,1,12.6,8.5,PayPal,2,0,,-2.64
CUST_005762,2022-10-28 00:47:41.717160,Enterprise,France,Finance,253.69,15,7,18.02,3,8.0,2.8,Credit Card,1,1,2023-06-25 00:47:41.717160,3.38
CUST_005763,2023-08-21 00:47:41.717160,Premium,Canada,Technology,66.27,11,13,184.47,1,2.9,6.9,Credit Card,2,0,,0.03
CUST_005764,2024-08-18 00:47:41.717160,Premium,UK,Retail,69.98,12,12,52.27,1,7.4,9.0,Credit Card,0,0,,-4.12
CUST_005765,2024-12-20 00:47:41.717160,Starter,Japan,Technology,8.45,18,11,12.22,1,27.9,9.7,Credit Card,0,0,,-3.77
CUST_005766,2024-04-27 00:47:41.717160,Starter,US,Technology,8.9,13,13,28.7,0,6.5,10.0,Bank Transfer,0,0,,-3.93
CUST_005767,2024-09-04 00:47:41.717160,Basic,UK,Technology,30.96,17,4,207.29,1,4.3,7.2,Credit Card,1,0,,-0.92
CUST_005768,2022-09-21 00:47:41.717160,Premium,US,Healthcare,120.14,5,3,70.37,1,1.6,4.7,Bank Transfer,2,1,2023-02-11 00:47:41.717160,3.42
CUST_005769,2024-06-27 00:47:41.717160,Basic,Germany,Technology,34.85,17,3,6.55,0,7.7,6.2,Credit Card,1,1,2025-05-09 00:47:41.717160,2.67
CUST_005770,2024-11-26 00:47:41.717160,Starter,US,Healthcare,9.53,19,7,14.57,3,8.0,8.2,Credit Card,1,0,,-1.12
CUST_005771,2023-03-16 00:47:41.717160,Premium,US,Finance,59.83,16,6,78.27,1,25.6,9.4,Credit Card,0,0,,-2.82
CUST_005772,2022-12-17 00:47:41.717160,Basic,US,Healthcare,33.35,11,9,9.85,4,108.4,7.3,Credit Card,1,0,,-0.05
CUST_005773,2025-02-11 00:47:41.717160,Enterprise,UK,Finance,225.29,15,5,164.91,0,20.7,7.8,PayPal,1,0,,-1.75
CUST_005774,2024-11-21 00:47:41.717160,Basic,Australia,Technology,24.7,22,4,52.54,0,54.7,8.7,Credit Card,0,0,,-2.56
CUST_005775,2024-10-22 00:47:41.717160,Starter,UK,Technology,11.19,12,11,21.46,1,18.9,9.7,Credit Card,0,0,,-1.44
