customer_id,ticket_id,ticket_date,ticket_type,priority,status,resolution_time_hours,customer_satisfaction
CUST_006490,TKT_012832,2025-02-17 00:47:41.855889,Billing Question,Low,Closed,165.4,6.588370219865173
CUST_006493,TKT_012833,2025-03-27 00:47:41.855889,General Inquiry,Critical,Open,4.2,8.87907446779169
CUST_006495,TKT_012834,2025-01-11 00:47:41.855889,Technical Issue,Low,Open,14.5,8.198102151021684
CUST_006496,TKT_012835,2024-01-09 00:47:41.855889,Account Access,Low,Open,3.3,6.033893117481106
CUST_006498,TKT_012836,2022-11-26 00:47:41.855889,General Inquiry,High,In Progress,1.5,9.437015444191493
CUST_006499,TKT_012837,2026-03-18 00:47:41.855889,Feature Request,Critical,Open,1.1,4.483470911497419
CUST_006499,TKT_012838,2025-07-02 00:47:41.855889,Technical Issue,Medium,In Progress,12.9,6.241329677462682
CUST_006499,TKT_012839,2025-11-18 00:47:41.855889,Account Access,Low,Open,86.6,4.281745989874755
CUST_006499,TKT_012840,2026-02-03 00:47:41.855889,Billing Question,High,Closed,12.3,9.080959733686036
CUST_006499,TKT_012841,2026-05-22 00:47:41.855889,Feature Request,High,Closed,21.1,4.144945419431288
CUST_006500,TKT_012842,2023-07-12 00:47:41.855889,Technical Issue,Medium,Open,9.5,8.77526113434388
CUST_006500,TKT_012843,2023-01-26 00:47:41.855889,General Inquiry,Critical,Open,19.1,4.324636373447584
CUST_006500,TKT_012844,2023-12-03 00:47:41.855889,General Inquiry,Low,Resolved,55.0,7.471821664196658
CUST_006501,TKT_012845,2024-08-27 00:47:41.855889,Account Access,High,Open,3.0,5.304617521534631
CUST_006501,TKT_012846,2025-01-11 00:47:41.855889,Billing Question,High,Closed,1.6,6.401584226251298
CUST_006504,TKT_012847,2024-02-13 00:47:41.855889,Account Access,High,Closed,41.8,8.917788934904273
CUST_006506,TKT_012848,2023-12-28 00:47:41.855889,Account Access,Low,Open,3.2,9.225148142460885
CUST_006507,TKT_012849,2025-07-04 00:47:41.855889,General Inquiry,Low,Closed,12.4,8.481974296443196
CUST_006509,TKT_012850,2023-07-19 00:47:41.855889,Feature Request,Low,Resolved,73.5,10.376108161782364
CUST_006509,TKT_012851,2023-11-01 00:47:41.855889,General Inquiry,Low,Resolved,102.2,9.686504441236211
CUST_006509,TKT_012852,2023-11-28 00:47:41.855889,Feature Request,High,In Progress,11.2,5.706109084892402
CUST_006513,TKT_012853,2026-03-04 00:47:41.855889,Account Access,High,In Progress,35.1,7.777229460881596
CUST_006513,TKT_012854,2026-02-09 00:47:41.855889,General Inquiry,Critical,Open,2.8,6.543622883371239
CUST_006514,TKT_012855,2023-02-01 00:47:41.870550,Feature Request,Low,In Progress,38.2,4.5965589226483585
CUST_006514,TKT_012856,2023-02-05 00:47:41.870550,Technical Issue,Critical,In Progress,3.4,6.19542150064947
CUST_006515,TKT_012857,2023-08-24 00:47:41.870550,Technical Issue,Critical,In Progress,3.4,7.051078968557598
CUST_006515,TKT_012858,2023-06-15 00:47:41.870550,Feature Request,Low,In Progress,108.6,11.6035015317869
CUST_006516,TKT_012859,2023-01-23 00:47:41.870550,General Inquiry,Medium,In Progress,75.6,7.020023517463095
CUST_006516,TKT_012860,2023-09-22 00:47:41.870550,Feature Request,Low,In Progress,10.7,6.6072020187775715
CUST_006517,TKT_012861,2022-10-14 00:47:41.870550,Feature Request,High,In Progress,29.4,6.2660041765981935
CUST_006517,TKT_012862,2023-05-27 00:47:41.870550,Feature Request,High,Open,2.6,4.624247368538496
CUST_006519,TKT_012863,2025-01-17 00:47:41.870550,Account Access,Medium,Closed,75.2,5.819955989164252
CUST_006519,TKT_012864,2024-06-13 00:47:41.870550,Billing Question,Critical,Open,0.8,6.247904011463841
CUST_006520,TKT_012865,2026-01-29 00:47:41.870550,Account Access,Medium,Closed,64.0,4.99659895607107
CUST_006520,TKT_012866,2025-03-31 00:47:41.870550,Billing Question,Medium,Resolved,134.1,6.35171705802173
CUST_006521,TKT_012867,2025-07-08 00:47:41.870550,Account Access,Low,Resolved,38.6,6.889754817167281
CUST_006521,TKT_012868,2025-07-01 00:47:41.870550,Account Access,High,Resolved,23.7,5.945806447972432
CUST_006521,TKT_012869,2026-05-26 00:47:41.870550,Feature Request,High,Resolved,15.3,9.385308357435646
CUST_006521,TKT_012870,2026-02-28 00:47:41.870550,Account Access,High,Open,31.3,3.9900303081509896
CUST_006521,TKT_012871,2026-01-14 00:47:41.870550,Feature Request,Low,Resolved,48.1,5.725737914186693
CUST_006521,TKT_012872,2026-01-20 00:47:41.870550,Feature Request,Critical,Resolved,1.3,10.538789558582856
CUST_006521,TKT_012873,2026-02-18 00:47:41.870550,Feature Request,Critical,Resolved,5.6,8.673995304352065
CUST_006521,TKT_012874,2025-07-15 00:47:41.870550,Billing Question,Medium,Closed,10.0,5.560335308305859
CUST_006522,TKT_012875,2023-08-15 00:47:41.870550,Feature Request,Medium,Open,88.1,6.910631704701562
CUST_006522,TKT_012876,2023-07-22 00:47:41.870550,Account Access,High,In Progress,16.8,5.207483146578115
CUST_006522,TKT_012877,2023-03-30 00:47:41.870550,Feature Request,Critical,Open,6.5,5.805971420357805
CUST_006522,TKT_012878,2023-08-01 00:47:41.870550,Technical Issue,Critical,Open,3.2,6.823661933084555
CUST_006523,TKT_012879,2023-12-30 00:47:41.870550,Technical Issue,Medium,In Progress,24.9,4.30863093736459
CUST_006524,TKT_012880,2025-07-10 00:47:41.870550,Feature Request,Low,In Progress,93.6,10.843411896599553
CUST_006527,TKT_012881,2023-03-27 00:47:41.870550,General Inquiry,High,Open,8.6,7.473458190461561
CUST_006528,TKT_012882,2025-08-05 00:47:41.870550,General Inquiry,Low,In Progress,50.4,5.684233437563698
CUST_006529,TKT_012883,2023-04-26 00:47:41.870550,Billing Question,High,Resolved,5.5,6.2559993440192825
CUST_006529,TKT_012884,2023-09-18 00:47:41.870550,Account Access,High,Closed,15.8,8.484161595744581
CUST_006529,TKT_012885,2023-09-07 00:47:41.870550,Feature Request,Low,In Progress,141.2,7.4964031706973495
CUST_006530,TKT_012886,2024-07-02 00:47:41.870550,General Inquiry,Medium,In Progress,27.6,5.394439249893196
CUST_006530,TKT_012887,2024-03-04 00:47:41.870550,Technical Issue,High,In Progress,0.2,9.577551821153541
CUST_006530,TKT_012888,2024-04-24 00:47:41.870550,Account Access,High,Open,103.1,4.998702562685561
CUST_006530,TKT_012889,2023-08-24 00:47:41.870550,Technical Issue,Critical,Resolved,0.8,3.8243960407193973
CUST_006530,TKT_012890,2024-01-05 00:47:41.870550,Feature Request,High,In Progress,0.8,7.855774283677589
CUST_006531,TKT_012891,2023-05-12 00:47:41.870550,Feature Request,Critical,Open,0.3,8.244929548817568
CUST_006532,TKT_012892,2023-09-01 00:47:41.870550,Feature Request,High,Open,32.2,7.9248619498999915
CUST_006532,TKT_012893,2023-02-12 00:47:41.870550,Account Access,Critical,Resolved,0.9,6.281541915384762
CUST_006533,TKT_012894,2024-12-14 00:47:41.870550,General Inquiry,High,In Progress,11.7,6.788741943446792
CUST_006537,TKT_012895,2023-11-27 00:47:41.870550,Technical Issue,High,Open,41.9,7.371952365910393
CUST_006538,TKT_012896,2023-10-22 00:47:41.870550,General Inquiry,Low,Closed,62.8,7.612063148040997
CUST_006538,TKT_012897,2023-11-28 00:47:41.870550,Technical Issue,Critical,In Progress,0.9,5.0550302943786605
CUST_006538,TKT_012898,2024-01-12 00:47:41.870550,Billing Question,Critical,Open,8.3,10.401375959994352
CUST_006538,TKT_012899,2023-04-10 00:47:41.870550,Account Access,Medium,In Progress,35.4,5.939736564764276
CUST_006538,TKT_012900,2024-01-11 00:47:41.870550,Billing Question,Medium,In Progress,8.4,5.879171116231732
CUST_006538,TKT_012901,2023-04-20 00:47:41.870550,General Inquiry,High,Resolved,16.2,7.110285457614813
CUST_006538,TKT_012902,2023-04-16 00:47:41.870550,Technical Issue,Medium,Resolved,80.3,9.2777637558381
CUST_006539,TKT_012903,2024-06-22 00:47:41.870550,Account Access,Medium,Closed,57.0,9.34266814695743
CUST_006539,TKT_012904,2024-12-01 00:47:41.870550,General Inquiry,Medium,In Progress,18.9,7.916080170034301
CUST_006539,TKT_012905,2024-08-09 00:47:41.870550,Technical Issue,Critical,Open,2.6,9.189746021771665
CUST_006539,TKT_012906,2024-12-30 00:47:41.870550,Technical Issue,Low,Closed,46.0,4.856201900324064
CUST_006541,TKT_012907,2024-09-09 00:47:41.870550,General Inquiry,High,In Progress,0.5,6.550696687221564
CUST_006541,TKT_012908,2024-11-05 00:47:41.870550,Billing Question,High,Resolved,1.4,7.507118092790245
CUST_006541,TKT_012909,2024-08-20 00:47:41.870550,General Inquiry,High,Open,27.7,5.479958839367061
CUST_006541,TKT_012910,2024-08-12 00:47:41.870550,Technical Issue,Low,In Progress,15.0,9.196901656390036
CUST_006541,TKT_012911,2024-10-07 00:47:41.870550,Billing Question,Medium,Resolved,28.7,8.871846078839088
CUST_006541,TKT_012912,2025-04-17 00:47:41.870550,General Inquiry,Medium,Open,78.7,8.333297901871406
CUST_006542,TKT_012913,2024-01-13 00:47:41.870550,Account Access,Medium,In Progress,118.0,5.726662548674164
CUST_006542,TKT_012914,2024-05-10 00:47:41.870550,Account Access,Low,In Progress,0.1,6.225302721348351
CUST_006542,TKT_012915,2024-01-27 00:47:41.870550,Billing Question,High,In Progress,21.1,1.7772594688559753
CUST_006543,TKT_012916,2023-01-10 00:47:41.870550,Account Access,Critical,Closed,1.4,5.780700235144833
CUST_006543,TKT_012917,2023-01-21 00:47:41.870550,Technical Issue,High,Closed,1.0,7.362271822036694
CUST_006543,TKT_012918,2023-06-16 00:47:41.870550,Feature Request,Critical,In Progress,1.9,6.581329480285676
CUST_006543,TKT_012919,2023-07-17 00:47:41.870550,Billing Question,Medium,Open,68.8,8.921888357016714
CUST_006544,TKT_012920,2025-05-30 00:47:41.870550,Billing Question,Low,Resolved,219.0,3.481094858140846
CUST_006544,TKT_012921,2025-01-30 00:47:41.870550,Account Access,High,Resolved,5.5,7.422726781973724
CUST_006545,TKT_012922,2023-12-20 00:47:41.870550,Account Access,Low,In Progress,49.2,7.402529409834004
CUST_006546,TKT_012923,2024-01-08 00:47:41.870550,General Inquiry,Critical,Closed,4.7,6.480205357749072
CUST_006547,TKT_012924,2023-09-20 00:47:41.870550,Technical Issue,Low,Open,15.2,10.49472950113185
CUST_006549,TKT_012925,2024-10-27 00:47:41.870550,General Inquiry,High,Closed,4.3,6.951103367519031
CUST_006550,TKT_012926,2024-09-21 00:47:41.870550,Feature Request,Low,In Progress,139.0,3.398351140469462
CUST_006550,TKT_012927,2024-12-23 00:47:41.870550,Account Access,Critical,In Progress,9.0,7.635644633790671
CUST_006550,TKT_012928,2024-05-25 00:47:41.870550,General Inquiry,Medium,Open,101.4,6.496675238004294
CUST_006551,TKT_012929,2024-08-14 00:47:41.870550,Feature Request,Medium,Open,54.7,6.821641581827124
CUST_006552,TKT_012930,2025-02-14 00:47:41.870550,Billing Question,Medium,Resolved,5.2,5.994672861397934
CUST_006552,TKT_012931,2025-10-10 00:47:41.870550,Feature Request,Medium,In Progress,40.4,9.924030123200131
CUST_006552,TKT_012932,2025-11-10 00:47:41.870550,Billing Question,High,Closed,7.9,6.311061844134722
CUST_006553,TKT_012933,2022-11-26 00:47:41.870550,Technical Issue,Critical,Open,0.9,7.826708766155088
CUST_006553,TKT_012934,2022-12-04 00:47:41.870550,Billing Question,Medium,Closed,11.4,8.305220123841181
CUST_006553,TKT_012935,2023-01-02 00:47:41.870550,Feature Request,High,Resolved,42.7,8.70530102770311
CUST_006553,TKT_012936,2023-06-04 00:47:41.870550,Account Access,High,Resolved,21.6,5.370560554882203
CUST_006553,TKT_012937,2023-05-30 00:47:41.870550,General Inquiry,Critical,In Progress,5.7,10.165301045712766
CUST_006554,TKT_012938,2025-01-06 00:47:41.870550,Technical Issue,High,Closed,3.6,9.138830854551745
CUST_006554,TKT_012939,2025-02-28 00:47:41.870550,Billing Question,Critical,Resolved,4.9,5.309035427047122
CUST_006555,TKT_012940,2024-12-08 00:47:41.870550,Billing Question,High,Resolved,5.5,6.028789741855131
CUST_006556,TKT_012941,2024-12-15 00:47:41.870550,Technical Issue,Critical,Open,2.3,8.096939051145194
CUST_006556,TKT_012942,2024-10-28 00:47:41.870550,Account Access,Medium,Resolved,80.8,4.548943446616505
CUST_006557,TKT_012943,2025-08-14 00:47:41.870550,Technical Issue,Medium,Resolved,86.9,4.403409521088019
CUST_006557,TKT_012944,2025-06-15 00:47:41.870550,Feature Request,Medium,Closed,38.8,4.56698939613883
CUST_006557,TKT_012945,2025-06-09 00:47:41.870550,Billing Question,Critical,Resolved,2.5,2.7984834268447196
CUST_006563,TKT_012946,2025-05-08 00:47:41.870550,Account Access,High,Closed,8.3,5.72250366085937
CUST_006565,TKT_012947,2025-08-11 00:47:41.870550,Technical Issue,Low,Resolved,0.5,8.986130085782158
CUST_006566,TKT_012948,2024-06-20 00:47:41.870550,Billing Question,High,Open,81.8,4.689689285944123
CUST_006566,TKT_012949,2023-08-03 00:47:41.870550,General Inquiry,Critical,In Progress,0.4,10.978695734402894
CUST_006566,TKT_012950,2023-12-10 00:47:41.870550,Feature Request,High,Closed,22.6,7.35477645668886
CUST_006569,TKT_012951,2024-11-30 00:47:41.870550,General Inquiry,High,Closed,42.0,5.419804332355548
CUST_006569,TKT_012952,2024-09-25 00:47:41.870550,Feature Request,High,Resolved,26.4,8.659315901798907
CUST_006569,TKT_012953,2025-04-23 00:47:41.870550,Account Access,High,In Progress,2.3,7.355039799329917
CUST_006569,TKT_012954,2025-05-23 00:47:41.870550,Billing Question,High,In Progress,16.1,8.108263166127113
CUST_006569,TKT_012955,2025-04-07 00:47:41.870550,Billing Question,Medium,Closed,59.6,8.441488244967337
CUST_006569,TKT_012956,2025-01-07 00:47:41.870550,Billing Question,Critical,Resolved,2.3,3.9688598227135174
CUST_006569,TKT_012957,2025-08-11 00:47:41.870550,General Inquiry,Critical,Open,3.5,8.306629443217673
CUST_006571,TKT_012958,2023-08-13 00:47:41.870550,General Inquiry,Medium,Resolved,12.2,7.000420380865298
CUST_006571,TKT_012959,2023-04-29 00:47:41.870550,Account Access,Low,In Progress,44.9,7.103961821222639
CUST_006571,TKT_012960,2022-12-07 00:47:41.870550,Account Access,Low,Closed,204.9,3.541361617864257
CUST_006572,TKT_012961,2025-11-25 00:47:41.870550,Billing Question,Critical,In Progress,2.8,10.751274240507637
CUST_006573,TKT_012962,2025-05-11 00:47:41.870550,Account Access,High,Closed,6.6,7.805954271744616
CUST_006574,TKT_012963,2024-04-11 00:47:41.870550,Account Access,High,Open,11.3,8.418523635444917
CUST_006574,TKT_012964,2024-07-28 00:47:41.870550,Feature Request,Critical,Closed,4.0,6.4686643675945374
CUST_006574,TKT_012965,2023-10-16 00:47:41.870550,Technical Issue,Critical,Open,0.3,9.0406435077345
CUST_006574,TKT_012966,2023-10-16 00:47:41.870550,Technical Issue,Low,In Progress,64.4,5.3488054771039275
CUST_006574,TKT_012967,2023-11-06 00:47:41.870550,Feature Request,High,Open,23.4,3.549247521507738
CUST_006574,TKT_012968,2024-07-09 00:47:41.870550,Billing Question,Critical,In Progress,2.3,4.3578722133708165
CUST_006574,TKT_012969,2023-09-04 00:47:41.870550,Billing Question,Critical,Open,4.6,8.312863153298819
CUST_006574,TKT_012970,2024-03-29 00:47:41.870550,Technical Issue,Critical,Closed,1.3,12.957281654173935
CUST_006574,TKT_012971,2024-01-01 00:47:41.870550,General Inquiry,Low,In Progress,36.5,6.896243557489298
CUST_006575,TKT_012972,2025-09-04 00:47:41.870550,Billing Question,Medium,Closed,134.5,6.816667888412576
CUST_006576,TKT_012973,2025-03-11 00:47:41.870550,Technical Issue,Medium,Open,18.3,5.780931559973092
CUST_006576,TKT_012974,2024-11-02 00:47:41.870550,Technical Issue,Critical,Closed,3.8,6.650469956429694
CUST_006579,TKT_012975,2024-12-22 00:47:41.870550,Technical Issue,Low,Resolved,28.2,6.740909851227286
CUST_006579,TKT_012976,2024-08-13 00:47:41.870550,Account Access,Critical,Resolved,2.8,6.480403885616186
CUST_006579,TKT_012977,2024-02-05 00:47:41.870550,General Inquiry,High,Open,28.7,6.375249295138894
CUST_006579,TKT_012978,2024-05-21 00:47:41.870550,Technical Issue,Medium,Closed,94.9,6.03261551248899
CUST_006579,TKT_012979,2024-06-28 00:47:41.870550,Account Access,Low,Open,4.4,9.047893415737379
CUST_006579,TKT_012980,2024-10-26 00:47:41.870550,Account Access,Medium,In Progress,44.2,2.3353092833368434
CUST_006581,TKT_012981,2023-09-29 00:47:41.870550,Technical Issue,High,Resolved,6.8,6.706803733562083
CUST_006581,TKT_012982,2024-01-07 00:47:41.870550,Account Access,Critical,Resolved,5.2,10.3943005150083
CUST_006582,TKT_012983,2026-04-07 00:47:41.870550,General Inquiry,Critical,Open,8.8,3.6298194146746696
CUST_006582,TKT_012984,2026-02-22 00:47:41.870550,Account Access,Critical,In Progress,1.6,4.566848264939004
CUST_006582,TKT_012985,2025-08-05 00:47:41.870550,Feature Request,High,Resolved,9.5,4.162333020670674
CUST_006584,TKT_012986,2025-09-10 00:47:41.886446,Billing Question,Critical,Resolved,1.9,7.817459247248801
CUST_006584,TKT_012987,2025-05-09 00:47:41.886446,Billing Question,Critical,Open,0.4,9.726705018180223
CUST_006585,TKT_012988,2025-07-18 00:47:41.886446,Feature Request,Medium,Resolved,13.7,8.363660973053332
CUST_006585,TKT_012989,2025-01-27 00:47:41.886446,Feature Request,Low,In Progress,44.8,8.226786433427744
CUST_006586,TKT_012990,2025-10-09 00:47:41.886446,Account Access,Critical,Resolved,1.2,5.689810009463592
CUST_006586,TKT_012991,2026-01-04 00:47:41.886446,Feature Request,Critical,In Progress,5.0,5.207171877346321
CUST_006586,TKT_012992,2025-05-20 00:47:41.886446,Billing Question,Medium,Closed,41.6,6.568926376964456
CUST_006587,TKT_012993,2024-01-19 00:47:41.886446,Technical Issue,Low,Closed,38.4,3.3965975701226054
CUST_006587,TKT_012994,2024-01-17 00:47:41.886446,General Inquiry,Low,Open,8.6,8.517148657426404
CUST_006587,TKT_012995,2023-05-19 00:47:41.886446,Account Access,Medium,Resolved,107.1,9.034611515068274
CUST_006589,TKT_012996,2025-01-06 00:47:41.886446,Technical Issue,Medium,Open,84.9,2.8001722258025374
CUST_006589,TKT_012997,2025-07-11 00:47:41.886446,Account Access,High,In Progress,0.7,4.788200134189832
CUST_006589,TKT_012998,2025-10-28 00:47:41.886446,Feature Request,Medium,Resolved,45.1,7.869738445203
CUST_006590,TKT_012999,2025-08-04 00:47:41.886446,Feature Request,Critical,Open,4.1,4.345469137907389
CUST_006590,TKT_013000,2025-04-21 00:47:41.886446,General Inquiry,High,Closed,16.0,7.3753987598121435
CUST_006590,TKT_013001,2025-03-08 00:47:41.886446,Billing Question,Critical,Open,3.1,10.13469374445059
CUST_006590,TKT_013002,2025-12-03 00:47:41.886446,Billing Question,Low,Resolved,103.3,7.621991980875198
CUST_006590,TKT_013003,2025-10-17 00:47:41.886446,General Inquiry,Medium,Open,39.5,5.437624721326514
CUST_006591,TKT_013004,2025-11-02 00:47:41.886446,Account Access,Low,Resolved,22.5,6.1968727524169775
CUST_006591,TKT_013005,2025-04-07 00:47:41.886446,Technical Issue,High,In Progress,0.7,7.359320759909444
CUST_006591,TKT_013006,2025-04-14 00:47:41.886446,Billing Question,High,In Progress,2.0,7.704345356924455
CUST_006591,TKT_013007,2025-01-04 00:47:41.886446,Billing Question,Medium,Closed,45.2,3.0903778355340843
CUST_006592,TKT_013008,2025-09-04 00:47:41.886446,Feature Request,High,Resolved,32.4,8.35592807291914
CUST_006592,TKT_013009,2025-07-31 00:47:41.886446,General Inquiry,High,Resolved,9.4,6.200608184736522
CUST_006592,TKT_013010,2025-11-15 00:47:41.886446,Technical Issue,Medium,Open,10.0,3.4674626636418036
CUST_006592,TKT_013011,2025-06-30 00:47:41.886446,Account Access,Low,Closed,3.3,10.248361007352475
CUST_006593,TKT_013012,2025-11-11 00:47:41.886446,General Inquiry,Medium,Resolved,42.4,6.6433907222953295
CUST_006595,TKT_013013,2025-05-20 00:47:41.886446,Billing Question,Critical,Open,2.5,4.803610120522578
CUST_006595,TKT_013014,2025-09-15 00:47:41.886446,General Inquiry,Medium,Open,112.1,4.47219606996392
CUST_006595,TKT_013015,2025-04-23 00:47:41.886446,Feature Request,Critical,Open,3.9,8.337208437750464
CUST_006596,TKT_013016,2024-12-28 00:47:41.886446,General Inquiry,Low,Resolved,42.1,10.557940468671703
CUST_006596,TKT_013017,2025-05-14 00:47:41.886446,Account Access,High,Open,43.7,2.8668309952573656
CUST_006596,TKT_013018,2025-03-21 00:47:41.886446,Billing Question,Critical,In Progress,2.3,5.428530628335184
CUST_006596,TKT_013019,2025-05-04 00:47:41.886446,Account Access,Critical,Closed,0.9,8.203554166555067
CUST_006597,TKT_013020,2024-04-02 00:47:41.886446,Technical Issue,High,In Progress,20.4,8.866261421801406
CUST_006598,TKT_013021,2024-11-19 00:47:41.886446,Feature Request,Medium,In Progress,44.0,7.802860330828955
CUST_006599,TKT_013022,2024-09-18 00:47:41.886446,Billing Question,Medium,Open,28.2,5.094045164871078
CUST_006599,TKT_013023,2024-11-03 00:47:41.886446,General Inquiry,Critical,Resolved,1.2,8.163844100107301
CUST_006599,TKT_013024,2024-04-29 00:47:41.886446,Technical Issue,Medium,Open,63.6,8.227625449987256
CUST_006599,TKT_013025,2024-11-18 00:47:41.886446,Billing Question,Critical,Resolved,11.3,4.86655561974329
CUST_006599,TKT_013026,2024-11-16 00:47:41.886446,Technical Issue,Low,Closed,39.2,6.471105627203692
CUST_006599,TKT_013027,2024-03-18 00:47:41.886446,Technical Issue,Medium,Closed,150.7,7.120616298205872
CUST_006599,TKT_013028,2024-05-07 00:47:41.886446,Technical Issue,Medium,Closed,50.2,10.308935771579376
CUST_006600,TKT_013029,2023-10-08 00:47:41.886446,Account Access,Medium,Open,7.9,6.878446954654893
CUST_006600,TKT_013030,2024-01-25 00:47:41.886446,Billing Question,High,Closed,52.0,8.846098508426442
CUST_006600,TKT_013031,2023-04-27 00:47:41.886446,General Inquiry,High,In Progress,73.6,8.483066161210548
CUST_006601,TKT_013032,2023-09-05 00:47:41.886446,Technical Issue,Low,Resolved,26.9,7.567872775576163
CUST_006602,TKT_013033,2023-05-31 00:47:41.886446,Technical Issue,Medium,Resolved,22.2,8.49295054289292
CUST_006602,TKT_013034,2023-06-28 00:47:41.886446,Feature Request,Critical,Resolved,0.2,5.368189287240693
CUST_006603,TKT_013035,2025-09-15 00:47:41.886446,Feature Request,Critical,Resolved,2.2,8.073499957581987
CUST_006603,TKT_013036,2025-10-01 00:47:41.886446,Billing Question,Critical,In Progress,0.7,7.7615570862651975
CUST_006603,TKT_013037,2025-06-07 00:47:41.886446,Technical Issue,High,Open,80.4,8.526575068833896
CUST_006605,TKT_013038,2024-04-12 00:47:41.886446,Billing Question,Low,In Progress,30.4,9.509962521826793
CUST_006605,TKT_013039,2023-08-16 00:47:41.886446,General Inquiry,Medium,Closed,2.5,6.729125247777811
CUST_006605,TKT_013040,2024-06-04 00:47:41.886446,General Inquiry,High,Resolved,7.4,8.299589486586044
CUST_006605,TKT_013041,2024-06-08 00:47:41.886446,Technical Issue,Low,Closed,26.3,8.486461880974481
CUST_006607,TKT_013042,2024-11-08 00:47:41.886446,Account Access,High,Resolved,4.0,7.174030642690875
CUST_006607,TKT_013043,2025-07-31 00:47:41.886446,Billing Question,Critical,Resolved,1.9,8.75466837249049
CUST_006607,TKT_013044,2025-07-08 00:47:41.886446,General Inquiry,High,Closed,35.1,7.916438384006027
CUST_006608,TKT_013045,2025-01-25 00:47:41.886446,Account Access,Low,Closed,6.3,9.593972094614376
CUST_006609,TKT_013046,2023-09-04 00:47:41.886446,General Inquiry,High,In Progress,4.5,5.35562326292124
CUST_006609,TKT_013047,2023-06-29 00:47:41.886446,Technical Issue,Medium,Closed,32.3,5.185943888510766
CUST_006609,TKT_013048,2023-10-29 00:47:41.886446,Feature Request,Low,In Progress,30.1,8.715071821607483
CUST_006611,TKT_013049,2025-08-01 00:47:41.886446,Feature Request,High,In Progress,20.1,7.055884001567376
CUST_006611,TKT_013050,2026-01-28 00:47:41.886446,Account Access,Critical,In Progress,3.9,6.286627951763537
CUST_006611,TKT_013051,2025-08-14 00:47:41.886446,Billing Question,High,In Progress,66.8,8.1486659875045
CUST_006611,TKT_013052,2025-12-18 00:47:41.886446,Feature Request,Low,Open,53.5,8.344904669791001
CUST_006612,TKT_013053,2024-07-24 00:47:41.886446,Feature Request,Low,Open,44.3,5.750060147564571
CUST_006615,TKT_013054,2024-04-29 00:47:41.886446,Account Access,Low,Open,14.6,7.329037550565493
CUST_006615,TKT_013055,2024-08-22 00:47:41.886446,Technical Issue,High,Open,18.6,7.282845366727936
CUST_006615,TKT_013056,2024-03-14 00:47:41.886446,Feature Request,Medium,Resolved,94.4,8.010326765575792
CUST_006615,TKT_013057,2024-04-23 00:47:41.886446,Technical Issue,High,Open,45.8,8.357785044531191
CUST_006615,TKT_013058,2024-02-08 00:47:41.886446,Account Access,High,Resolved,56.3,6.0523437053160904
CUST_006615,TKT_013059,2024-01-25 00:47:41.886446,Account Access,Medium,Resolved,6.7,4.997217567690624
CUST_006615,TKT_013060,2024-01-09 00:47:41.886446,General Inquiry,High,Open,36.7,5.7596970183786205
CUST_006615,TKT_013061,2024-10-29 00:47:41.886446,Account Access,Critical,Resolved,3.8,5.9177486286091305
CUST_006617,TKT_013062,2025-09-22 00:47:41.886446,Feature Request,Low,Closed,130.1,5.2186929921943515
CUST_006617,TKT_013063,2025-12-27 00:47:41.886446,Feature Request,Medium,Closed,129.6,7.073501281939016
CUST_006617,TKT_013064,2025-11-27 00:47:41.886446,Billing Question,Low,Open,59.8,3.244169021859458
CUST_006617,TKT_013065,2025-09-18 00:47:41.886446,General Inquiry,Medium,Resolved,22.7,6.770938445095579
CUST_006618,TKT_013066,2024-03-17 00:47:41.886446,General Inquiry,Critical,Closed,10.9,8.462384785078683
CUST_006618,TKT_013067,2024-08-25 00:47:41.886446,Technical Issue,High,Resolved,1.6,7.997848569570146
CUST_006620,TKT_013068,2023-12-12 00:47:41.886446,Feature Request,Medium,Resolved,17.7,9.664778031416343
CUST_006620,TKT_013069,2023-05-16 00:47:41.886446,Account Access,High,Resolved,6.0,5.247391026063061
CUST_006620,TKT_013070,2023-06-03 00:47:41.886446,Account Access,Low,Resolved,164.7,4.37895231138096
CUST_006622,TKT_013071,2024-06-30 00:47:41.886446,Billing Question,High,Closed,6.1,5.512662763979041
CUST_006623,TKT_013072,2025-08-24 00:47:41.886446,General Inquiry,Low,Open,9.6,4.534737264147058
CUST_006623,TKT_013073,2024-10-17 00:47:41.886446,Technical Issue,Medium,Resolved,11.5,2.9310553561562838
CUST_006624,TKT_013074,2023-09-26 00:47:41.886446,Account Access,Low,Closed,12.3,9.561392182208396
CUST_006625,TKT_013075,2024-07-01 00:47:41.886446,General Inquiry,Low,Closed,27.2,4.4619900103566135
CUST_006625,TKT_013076,2024-10-26 00:47:41.886446,General Inquiry,Medium,Closed,11.5,10.91634455153869
CUST_006627,TKT_013077,2023-05-09 00:47:41.886446,General Inquiry,Critical,In Progress,6.6,8.173780868952232
CUST_006627,TKT_013078,2023-03-20 00:47:41.886446,Technical Issue,Critical,Resolved,7.5,7.23266022848752
CUST_006628,TKT_013079,2023-05-25 00:47:41.886446,Technical Issue,High,In Progress,52.6,7.348311870267739
CUST_006629,TKT_013080,2024-03-01 00:47:41.886446,Feature Request,High,Closed,26.6,6.9830754511198245
CUST_006631,TKT_013081,2023-01-22 00:47:41.886446,General Inquiry,Critical,Open,3.4,7.831716120274864
